Cluster Number, Weight Method, Reference Weight (factor 2), File Weight, Function Weight, Distance Function, Closest Centroids Init, SVD factors, lsi method, Precision, Recall, Fmeasure, AdjustedPrecision, AverageClusterPrecision, AverageClusterRecall, AverageClusterAdjustedPrecision, MojoFM, SilhuetteIndex, NonExtremityClusterDistributionL5U100, IntraSimilarityReg1.0, IntraSimilarityReg2.0, IntraSimilarityReg3.0, IntraSimilarityReg4.0, IntraSimilarityReg5.0, IntraInterDistanceIntra1.0Inter1.0, AverageClusterIntraInterDistanceIntra1.0Inter1.0, Time Taken(ms), 
173, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, initial table, 0.54204524, 0.12559348, 0.20393468, 0.7073066, 0.36922845, 0.1703331, 0.4205051, 47.976883, -0.009988656, 0.62343097, 0.3780421, 0.25931224, 0.17933798, 0.12526979, 0.08857002, -0.39267448, -0.5840366, 27183, 
174, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, initial table, 0.5412862, 0.12478724, 0.20281729, 0.7073824, 0.37150586, 0.1702624, 0.42252892, 47.83237, -0.009780361, 0.61227334, 0.37966862, 0.26033655, 0.17997366, 0.12565544, 0.08879541, -0.39310497, -0.58266157, 27340, 
175, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, initial table, 0.541894, 0.12456329, 0.20256391, 0.7084757, 0.36947718, 0.16738097, 0.4204529, 47.68786, -0.010265715, 0.61087865, 0.38135388, 0.26145518, 0.18071096, 0.126136, 0.08910311, -0.39328355, -0.58104795, 31560, 
176, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, initial table, 0.5434995, 0.1245185, 0.20261653, 0.7099017, 0.37414867, 0.16661468, 0.42047188, 47.83237, -0.010132088, 0.60948396, 0.38307524, 0.26263016, 0.18150494, 0.12666573, 0.08945046, -0.393819, -0.5796154, 31691, 
177, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, initial table, 0.5436058, 0.1245185, 0.2026239, 0.70994276, 0.37203485, 0.16661468, 0.4152715, 47.83237, -0.010132088, 0.60948396, 0.37747532, 0.25905713, 0.17920901, 0.12517752, 0.08847528, -0.39384323, -0.5840327, 31926, 
178, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, initial table, 0.54633474, 0.123846635, 0.20192061, 0.7142818, 0.3644959, 0.16499928, 0.4076305, 47.83237, -0.009147134, 0.61645746, 0.37191737, 0.25546566, 0.17684145, 0.12357644, 0.0873588, -0.39470977, -0.5879288, 32086, 
179, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 18046, initial table, 0.5706556, 0.12281645, 0.2021304, 0.72088456, 0.36286616, 0.16132881, 0.40869913, 48.121387, -0.009053045, 0.61785215, 0.3740919, 0.2572642, 0.17829508, 0.12473148, 0.08826449, -0.39835614, -0.587085, 32242, 
10, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.17455827, 0.71020335, 0.28023788, 0.3177996, 0.34725687, 0.65985537, 0.39863414, 43.06358, -0.0014140311, 0.11854951, 0.49514133, 0.2744607, 0.15326205, 0.08620056, 0.048820876, -0.23524806, -0.30347937, 15, 
11, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.28488973, 0.70523155, 0.4058356, 0.49679917, 0.3532882, 0.6331842, 0.41879436, 49.710983, -0.0014663092, 0.117154814, 0.50491095, 0.28239635, 0.15900548, 0.09010203, 0.051366545, -0.23974416, -0.2940392, 29, 
12, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.31604654, 0.628908, 0.4206852, 0.46703982, 0.38054374, 0.5280523, 0.4563221, 50.0, -0.0028739532, 0.23012552, 0.5210836, 0.2991657, 0.17341833, 0.101460956, 0.05988865, -0.23358662, -0.29959682, 34, 
13, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.3065721, 0.58084744, 0.40132454, 0.46429098, 0.38848355, 0.5126539, 0.45994663, 49.855488, -0.00276421, 0.37517434, 0.5273688, 0.30418923, 0.17707774, 0.10398961, 0.061577592, -0.22965606, -0.2993129, 37, 
14, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.30715314, 0.5731434, 0.39996246, 0.4644242, 0.38539678, 0.49687397, 0.46145144, 49.710983, -0.0034070227, 0.37935844, 0.52660555, 0.30182084, 0.17476335, 0.102185704, 0.06030305, -0.23249678, -0.28830305, 40, 
15, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.30475363, 0.56597686, 0.39618114, 0.46277422, 0.37433708, 0.49218103, 0.44847515, 49.56647, -0.0034938497, 0.37377962, 0.52624553, 0.2999911, 0.17284873, 0.10061822, 0.05914416, -0.2321678, -0.28151277, 43, 
16, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.29579479, 0.5371764, 0.38151133, 0.45759302, 0.3808752, 0.48420665, 0.44709557, 49.56647, -0.004000769, 0.37656903, 0.53333956, 0.30658922, 0.17801808, 0.10435574, 0.06172683, -0.22992381, -0.2864147, 45, 
17, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.29578647, 0.537042, 0.3814705, 0.45761237, 0.3593111, 0.4819078, 0.42359695, 49.56647, -0.0041091936, 0.37517434, 0.53452045, 0.30680713, 0.17789897, 0.10414721, 0.061520837, -0.22997434, -0.28651285, 48, 
18, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.29556847, 0.53354836, 0.38040492, 0.45821217, 0.3628963, 0.4790017, 0.42309046, 49.421967, -0.004534119, 0.36959553, 0.53679156, 0.30856568, 0.1793174, 0.10529191, 0.06242954, -0.2293367, -0.28544125, 51, 
19, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.37500826, 0.5083759, 0.4316246, 0.5174798, 0.3502366, 0.41648635, 0.42103627, 50.86705, -0.004373247, 0.47838214, 0.5403974, 0.31158766, 0.18151447, 0.10677153, 0.06337745, -0.23146765, -0.2807212, 53, 
20, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.3704159, 0.49946252, 0.42536715, 0.5143051, 0.35186595, 0.42902878, 0.42823464, 51.011562, -0.004368778, 0.47419804, 0.5523182, 0.32465163, 0.19284716, 0.115705356, 0.07008071, -0.23085336, -0.30080026, 61, 
21, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.36754063, 0.48911583, 0.4197014, 0.513249, 0.36604705, 0.42262143, 0.44005713, 50.86705, -0.0065506054, 0.47419804, 0.5562054, 0.32840887, 0.19594947, 0.11808426, 0.07183117, -0.22954191, -0.3026117, 54, 
22, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.37023386, 0.50842065, 0.4284609, 0.5629694, 0.37311354, 0.46455085, 0.45251274, 52.89017, -0.0062282183, 0.5829847, 0.55511343, 0.326331, 0.19387113, 0.116357476, 0.070520885, -0.23574166, -0.3009642, 76, 
23, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.38022596, 0.538117, 0.44559833, 0.56668174, 0.35329917, 0.45780513, 0.44193935, 53.17919, -0.0026726793, 0.57461643, 0.5289582, 0.30906537, 0.18208255, 0.10813152, 0.06470981, -0.23985855, -0.3234691, 80, 
24, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.41105577, 0.5102571, 0.45531574, 0.552215, 0.34093675, 0.38851506, 0.4322764, 51.7341, -0.0024833244, 0.6290098, 0.5319693, 0.31125683, 0.1835649, 0.10908666, 0.06530291, -0.23976567, -0.3183263, 105, 
25, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.40883154, 0.503852, 0.45139545, 0.55106616, 0.35041767, 0.38746926, 0.4390071, 51.589596, -0.0028761225, 0.6290098, 0.53680646, 0.31582698, 0.18729681, 0.11191854, 0.06735985, -0.23877855, -0.32004824, 109, 
26, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.35114336, 0.49865627, 0.41209674, 0.5024256, 0.364879, 0.42396587, 0.47726694, 51.7341, -0.0049810596, 0.54114366, 0.5418316, 0.32168895, 0.19317582, 0.11732736, 0.07206828, -0.2344064, -0.32529646, 61, 
27, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.34994462, 0.49538654, 0.41015372, 0.5017003, 0.3467456, 0.42455542, 0.4487344, 51.30058, -0.0051539848, 0.5523012, 0.52252114, 0.3105971, 0.18668716, 0.11345773, 0.06971503, -0.23423652, -0.34404126, 64, 
28, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.35774863, 0.48369613, 0.4112965, 0.5155819, 0.35939685, 0.41974795, 0.45850626, 51.7341, -0.005465453, 0.56345886, 0.5238366, 0.31087908, 0.18663432, 0.11334602, 0.069635354, -0.23682816, -0.33804053, 72, 
29, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.35841322, 0.48562214, 0.41243154, 0.51591814, 0.35406873, 0.41904056, 0.45546645, 51.878613, -0.0050185523, 0.55648535, 0.5059726, 0.3004672, 0.18054087, 0.10976624, 0.06752458, -0.23709787, -0.35457176, 74, 
30, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.3584369, 0.48562214, 0.4124472, 0.5159522, 0.34226644, 0.41904056, 0.44028422, 51.878613, -0.0052074287, 0.55648535, 0.492209, 0.29417452, 0.1778805, 0.10880451, 0.06730893, -0.23710507, -0.3765132, 77, 
31, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.36609605, 0.48181492, 0.4160591, 0.51946974, 0.34053335, 0.4109295, 0.43984085, 52.312134, -0.0058418172, 0.56345886, 0.49717754, 0.2981538, 0.18084106, 0.110909685, 0.068760134, -0.23654883, -0.3732871, 73, 
32, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.42226756, 0.44490728, 0.43329185, 0.5575999, 0.34916857, 0.370004, 0.45089534, 53.03468, -0.007345812, 0.6359833, 0.50290054, 0.3031327, 0.1847294, 0.11377742, 0.07080332, -0.2365388, -0.37336963, 215, 
33, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.39959165, 0.420765, 0.40990508, 0.5389322, 0.36806098, 0.36002073, 0.46838462, 53.17919, -0.006408628, 0.61785215, 0.51021343, 0.31022635, 0.19064897, 0.118367486, 0.074215114, -0.22855328, -0.37622806, 120, 
34, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.40945363, 0.42058587, 0.4149451, 0.5530783, 0.3698375, 0.35984322, 0.46742654, 53.61272, -0.0062979627, 0.62343097, 0.51377773, 0.31282607, 0.19244196, 0.11955605, 0.07497846, -0.2283512, -0.3725459, 117, 
35, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.4156207, 0.41973484, 0.41766766, 0.5523936, 0.379765, 0.36113912, 0.4768682, 53.901733, -0.00623144, 0.63179916, 0.51702166, 0.31522214, 0.19415879, 0.12075863, 0.0758056, -0.23076078, -0.3692409, 89, 
36, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.37062463, 0.31917945, 0.34298366, 0.5288924, 0.3890046, 0.34468585, 0.4839771, 53.757225, -0.0054119816, 0.8033473, 0.5171014, 0.31397092, 0.19266427, 0.11942887, 0.07475094, -0.26011214, -0.3636019, 92, 
37, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.37052643, 0.31904507, 0.34286404, 0.5288187, 0.37849095, 0.34466004, 0.47089663, 53.61272, -0.0052078315, 0.8033473, 0.504851, 0.30741176, 0.18907231, 0.1174061, 0.07357439, -0.26014975, -0.3783766, 94, 
38, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.37735748, 0.31994087, 0.34628528, 0.5381169, 0.39589265, 0.34678203, 0.4869723, 54.190754, -0.0050936467, 0.80055785, 0.5066555, 0.30804026, 0.18916932, 0.11728705, 0.07338813, -0.26185316, -0.37445176, 72, 
39, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.3803104, 0.32598764, 0.35106, 0.5394381, 0.38675112, 0.3500623, 0.4758574, 54.04624, -0.0046337075, 0.7866109, 0.49322045, 0.29957992, 0.18378522, 0.11382916, 0.0711497, -0.2631677, -0.3851304, 74, 
40, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.38218543, 0.32459912, 0.35104632, 0.5378305, 0.377196, 0.34636265, 0.4741613, 54.190754, -0.005032436, 0.7810321, 0.4976511, 0.30330375, 0.18667811, 0.11597468, 0.072693154, -0.26350522, -0.38360786, 85, 
41, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.3746374, 0.3065932, 0.33721703, 0.53568536, 0.38436332, 0.34111837, 0.47889394, 54.04624, -0.008500032, 0.7796374, 0.50341374, 0.30897924, 0.19164464, 0.12006733, 0.07594936, -0.2598061, -0.38626304, 113, 
42, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.37449503, 0.30726507, 0.3375652, 0.5356127, 0.38880348, 0.3349069, 0.48238277, 53.901733, -0.0074176094, 0.7796374, 0.50373507, 0.3077184, 0.189886, 0.11831741, 0.074414745, -0.26102427, -0.3801173, 89, 
43, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.3751769, 0.3086984, 0.3387065, 0.53584856, 0.3864269, 0.33371812, 0.47699186, 53.757225, -0.00760262, 0.76847976, 0.50721896, 0.3105061, 0.19198623, 0.119844325, 0.075500086, -0.2614277, -0.3789738, 110, 
44, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.37521777, 0.3086984, 0.33872315, 0.53587055, 0.39279595, 0.33371812, 0.4762521, 53.757225, -0.007924923, 0.76847976, 0.4986759, 0.30708268, 0.19095339, 0.11984447, 0.075880595, -0.26144984, -0.39607447, 112, 
45, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.36873293, 0.28428736, 0.3210501, 0.5392638, 0.39760107, 0.33142653, 0.47926813, 53.61272, -0.008069912, 0.76987445, 0.5011617, 0.308689, 0.19203533, 0.1205951, 0.07641045, -0.2747799, -0.39474934, 115, 
46, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.37998655, 0.27859893, 0.32148856, 0.54784113, 0.38977635, 0.30976745, 0.47011533, 53.17919, -0.008686498, 0.9093445, 0.5034769, 0.31004426, 0.19280788, 0.12102064, 0.076633446, -0.2759276, -0.39125758, 118, 
47, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.3897148, 0.27358237, 0.32148215, 0.55076015, 0.38729447, 0.30243814, 0.4672642, 53.03468, -0.009166032, 0.9093445, 0.5058028, 0.3115064, 0.19373266, 0.12161174, 0.07701636, -0.27498242, -0.38756427, 120, 
48, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.38689366, 0.26973036, 0.3178591, 0.5490334, 0.3843414, 0.30134505, 0.46268705, 52.89017, -0.009983227, 0.90516037, 0.49698272, 0.3072531, 0.19188672, 0.12099024, 0.07698145, -0.2745247, -0.39978904, 104, 
49, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.3851871, 0.26928246, 0.3169716, 0.54682016, 0.38394448, 0.30037004, 0.46499556, 52.89017, -0.010102807, 0.90516037, 0.5008829, 0.31058726, 0.19451097, 0.122960195, 0.07841611, -0.27185372, -0.39846775, 103, 
50, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.39904675, 0.26999912, 0.3220774, 0.5634503, 0.38370836, 0.30180174, 0.46601707, 53.757225, -0.010259926, 0.9107392, 0.4912944, 0.30490065, 0.19110306, 0.120895006, 0.07714973, -0.27263963, -0.40638345, 105, 
51, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.41029584, 0.2987996, 0.345782, 0.5626335, 0.38560483, 0.30651253, 0.46398574, 53.61272, -0.005275979, 0.9065551, 0.49032867, 0.30209097, 0.18788056, 0.11788137, 0.0745712, -0.27671632, -0.40074492, 96, 
52, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.43669182, 0.29799336, 0.3542504, 0.6061291, 0.40810743, 0.29942152, 0.48317, 55.202312, -0.0039266446, 0.8940028, 0.49349186, 0.304488, 0.18959473, 0.11906164, 0.075361975, -0.28422546, -0.39925295, 132, 
53, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.46376503, 0.29351428, 0.35950187, 0.618858, 0.41397196, 0.29358777, 0.4876293, 54.913296, -0.005872307, 0.8870293, 0.49702707, 0.30757812, 0.19214527, 0.12109433, 0.07694435, -0.28295034, -0.39715967, 135, 
54, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.47531766, 0.29154348, 0.36141032, 0.63507265, 0.42104074, 0.29323295, 0.49331078, 55.49133, -0.005941609, 0.8870293, 0.49926084, 0.30893385, 0.19292842, 0.121521905, 0.077160366, -0.29074052, -0.39690855, 138, 
55, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.4731246, 0.2889904, 0.3588132, 0.6336188, 0.41338545, 0.29274216, 0.48433062, 55.346825, -0.0059357528, 0.8856346, 0.49028257, 0.30346, 0.18957545, 0.119461276, 0.07589164, -0.2909538, -0.4031739, 139, 
56, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.46157652, 0.2924393, 0.35803792, 0.62216073, 0.41042113, 0.30064142, 0.48533303, 57.080925, -0.005059543, 0.8967922, 0.49934787, 0.31578478, 0.2038695, 0.13496666, 0.09215484, -0.2898359, -0.40958276, 142, 
57, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.46287587, 0.2909612, 0.3573157, 0.62432647, 0.41025642, 0.30040684, 0.49115348, 57.080925, -0.0053241043, 0.8926081, 0.5007446, 0.31614086, 0.20372581, 0.13460438, 0.09171415, -0.29143152, -0.40746692, 145, 
58, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.4716555, 0.28993103, 0.35911232, 0.630404, 0.41510865, 0.2979593, 0.49232823, 57.080925, -0.0053532966, 0.8870293, 0.50234103, 0.316746, 0.20378898, 0.1343889, 0.09136845, -0.29424635, -0.40372995, 85, 
59, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.47168985, 0.28993103, 0.3591223, 0.6304499, 0.40807292, 0.2979593, 0.48398367, 57.080925, -0.0053294995, 0.8870293, 0.48562586, 0.30740935, 0.19841497, 0.13118213, 0.08937034, -0.2942644, -0.42443556, 86, 
60, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.47172424, 0.28993103, 0.35913226, 0.63043755, 0.4012717, 0.2979593, 0.46258396, 57.080925, -0.0052357875, 0.8870293, 0.46971133, 0.29861602, 0.19338599, 0.1281877, 0.087501645, -0.29428485, -0.4452544, 87, 
61, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.4674565, 0.28630295, 0.3551111, 0.6269786, 0.41156456, 0.29743898, 0.4719064, 56.93642, -0.005414967, 0.8842399, 0.47005802, 0.29767516, 0.19216143, 0.12704487, 0.08654016, -0.29526314, -0.44021094, 89, 
62, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.45444787, 0.26543045, 0.33512414, 0.6220451, 0.40894896, 0.29438484, 0.4686483, 56.93642, -0.0051480928, 0.8786611, 0.46542773, 0.29641625, 0.1923062, 0.12768044, 0.087259226, -0.30514362, -0.45195305, 118, 
63, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.4581515, 0.26332527, 0.3344331, 0.6270839, 0.40225962, 0.288097, 0.4622927, 56.50289, -0.0056088185, 0.86750346, 0.46791306, 0.29788324, 0.19312961, 0.12809761, 0.087420516, -0.3060551, -0.4490004, 105, 
64, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.4680391, 0.2617128, 0.3357081, 0.6322461, 0.40184, 0.2851271, 0.4650408, 56.79191, -0.005664397, 0.86750346, 0.47055343, 0.29957095, 0.19415647, 0.12867695, 0.08770248, -0.3073919, -0.4458191, 107, 
65, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.48514685, 0.25821912, 0.33704582, 0.63218755, 0.4008296, 0.26760113, 0.4731938, 57.22543, -0.0062221377, 0.8661088, 0.46919814, 0.29430115, 0.18599369, 0.118404984, 0.075909205, -0.3092237, -0.43833455, 124, 
66, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.4839484, 0.24375167, 0.32420838, 0.6380572, 0.3865163, 0.25832507, 0.45752767, 57.36994, -0.0073974207, 0.87587166, 0.45262328, 0.28398272, 0.17959672, 0.11446576, 0.07350708, -0.309166, -0.45228454, 139, 
67, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.48553282, 0.24652871, 0.32701564, 0.638228, 0.39859185, 0.26036716, 0.46884438, 57.22543, -0.0065478235, 0.8786611, 0.45561567, 0.2860952, 0.1810443, 0.11543436, 0.07414201, -0.30853337, -0.4510297, 126, 
68, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.49849245, 0.24437875, 0.3279733, 0.64440596, 0.40489814, 0.25479174, 0.4761026, 57.803463, -0.0069399285, 0.8786611, 0.45947504, 0.28934896, 0.18358919, 0.11733643, 0.075521156, -0.309507, -0.4501117, 128, 
69, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.5071335, 0.24200484, 0.3276531, 0.6465422, 0.40435848, 0.25288317, 0.47729698, 57.514454, -0.0061297817, 0.8730823, 0.46790087, 0.30031973, 0.19597742, 0.13052061, 0.08915771, -0.30838582, -0.4549659, 175, 
70, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.5076762, 0.23846637, 0.32450554, 0.6480238, 0.39873835, 0.24563229, 0.47054428, 57.22543, -0.0068054837, 0.87447697, 0.4693211, 0.3006516, 0.19583268, 0.13019522, 0.08878673, -0.3091648, -0.45015854, 163, 
71, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.50905085, 0.23806325, 0.32441175, 0.649027, 0.40505025, 0.24953173, 0.47786042, 57.36994, -0.006698104, 0.87587166, 0.4742496, 0.3055408, 0.20011467, 0.13369852, 0.0915286, -0.30917853, -0.4511583, 165, 
72, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.51655626, 0.23757054, 0.32545868, 0.6523421, 0.40326905, 0.24932086, 0.4791082, 57.803463, -0.0068292506, 0.87587166, 0.47725093, 0.30793104, 0.20193484, 0.13503695, 0.0924813, -0.30934545, -0.44968516, 166, 
73, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.5320629, 0.23636119, 0.3273167, 0.66397697, 0.39546242, 0.244279, 0.46933421, 57.65896, -0.007745619, 0.8716876, 0.4783195, 0.30793348, 0.20151873, 0.13450864, 0.09197188, -0.31112987, -0.44522938, 153, 
74, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.5319862, 0.23465914, 0.32566667, 0.66507477, 0.40184024, 0.24078177, 0.47543597, 57.65896, -0.008271136, 0.87587166, 0.47537756, 0.3090016, 0.20468588, 0.13865241, 0.09644252, -0.31386024, -0.4553999, 156, 
75, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.52040213, 0.23649557, 0.32520324, 0.6623655, 0.41171068, 0.24705237, 0.480587, 57.803463, -0.008392688, 0.8688982, 0.478453, 0.31151006, 0.20661613, 0.14007579, 0.09745336, -0.31332168, -0.45484397, 141, 
76, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.5607708, 0.23331542, 0.3295271, 0.6805372, 0.40821877, 0.23595922, 0.48195451, 57.947975, -0.0074145724, 0.8688982, 0.4804066, 0.31253755, 0.20705062, 0.14014836, 0.09731726, -0.3176019, -0.45205098, 143, 
77, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.56095195, 0.23331542, 0.32955843, 0.6806494, 0.40941072, 0.23595922, 0.4800244, 57.947975, -0.007329944, 0.8688982, 0.4757894, 0.31059447, 0.20643817, 0.14014521, 0.09754835, -0.31768915, -0.45971557, 145, 
78, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.5728305, 0.23268835, 0.33094442, 0.68731505, 0.42231485, 0.2322178, 0.49611452, 58.381504, -0.0069755404, 0.8633194, 0.48029146, 0.3149538, 0.21014945, 0.14309107, 0.099781364, -0.3183716, -0.46102422, 147, 
79, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.5762787, 0.23264356, 0.33147195, 0.6910863, 0.4293347, 0.23270477, 0.50065285, 58.526016, -0.0072868983, 0.8507671, 0.48269865, 0.31665617, 0.21130273, 0.14383589, 0.10023179, -0.31899032, -0.4591611, 149, 
80, WeightMethod, 0.0, 0, 3, CosineDistance, 1, 159, 95% concept, 0.5733123, 0.22785093, 0.32610017, 0.68993133, 0.4361569, 0.23194417, 0.5066231, 58.381504, -0.007409296, 0.84518826, 0.48336023, 0.31628665, 0.21058626, 0.14307103, 0.09953374, -0.32230797, -0.4558317, 151, 
